Brass-1	Brass-2	Brass-3	Brass-4	Brass-5	Copper-1	Copper-2	Copper-3	Copper-4	Copper-5	Steel-1	Steel-2	Steel-3	Steel-4	Steel-5	Aluminum-1	Aluminum-2	Aluminum-3	Aluminum-4	Aluminum-5	
°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	
 2.194426e+001	 2.174756e+001	 2.170949e+001	 2.177197e+001	 2.180463e+001	 2.188401e+001	 2.158373e+001	 2.163350e+001	 2.178751e+001	 2.188197e+001	 2.196677e+001	 2.202428e+001	 2.192103e+001	 2.192333e+001	 2.219005e+001	 2.187738e+001	 2.156427e+001	 2.164595e+001	 2.171312e+001	 2.184809e+001	
 2.197376e+001	 2.173620e+001	 2.167591e+001	 2.175339e+001	 2.178988e+001	 2.186457e+001	 2.156378e+001	 2.165400e+001	 2.178888e+001	 2.190516e+001	 2.197371e+001	 2.199434e+001	 2.195494e+001	 2.189428e+001	 2.220604e+001	 2.188722e+001	 2.155247e+001	 2.164976e+001	 2.174739e+001	 2.181227e+001	
 2.191136e+001	 2.173797e+001	 2.169714e+001	 2.173824e+001	 2.176813e+001	 2.185881e+001	 2.156648e+001	 2.162047e+001	 2.175264e+001	 2.188111e+001	 2.194521e+001	 2.198503e+001	 2.192764e+001	 2.191594e+001	 2.216492e+001	 2.187933e+001	 2.154823e+001	 2.168641e+001	 2.171695e+001	 2.185253e+001	
 2.191249e+001	 2.174708e+001	 2.171051e+001	 2.170746e+001	 2.177886e+001	 2.184796e+001	 2.155182e+001	 2.161691e+001	 2.178623e+001	 2.191463e+001	 2.191596e+001	 2.200830e+001	 2.195884e+001	 2.186928e+001	 2.217822e+001	 2.192287e+001	 2.158822e+001	 2.168188e+001	 2.173498e+001	 2.184838e+001	
 2.190544e+001	 2.172028e+001	 2.167141e+001	 2.170818e+001	 2.180078e+001	 2.184539e+001	 2.153790e+001	 2.163259e+001	 2.177194e+001	 2.188525e+001	 2.195466e+001	 2.199201e+001	 2.193972e+001	 2.189569e+001	 2.221290e+001	 2.188979e+001	 2.160073e+001	 2.168039e+001	 2.178283e+001	 2.187473e+001	
 2.193545e+001	 2.170979e+001	 2.168001e+001	 2.170236e+001	 2.175819e+001	 2.188463e+001	 2.153646e+001	 2.162400e+001	 2.174129e+001	 2.188097e+001	 2.193855e+001	 2.195643e+001	 2.189598e+001	 2.189211e+001	 2.217127e+001	 2.188995e+001	 2.159645e+001	 2.168285e+001	 2.177705e+001	 2.183849e+001	
 2.193855e+001	 2.169897e+001	 2.168133e+001	 2.170838e+001	 2.181361e+001	 2.184450e+001	 2.152695e+001	 2.160415e+001	 2.174090e+001	 2.189630e+001	 2.192187e+001	 2.199146e+001	 2.192697e+001	 2.190406e+001	 2.217909e+001	 2.186688e+001	 2.155506e+001	 2.169761e+001	 2.180716e+001	 2.186515e+001	
 2.185315e+001	 2.172128e+001	 2.166984e+001	 2.171523e+001	 2.177176e+001	 2.184682e+001	 2.153607e+001	 2.163123e+001	 2.171147e+001	 2.188111e+001	 2.193665e+001	 2.198247e+001	 2.193534e+001	 2.191463e+001	 2.221421e+001	 2.187982e+001	 2.157687e+001	 2.171340e+001	 2.179447e+001	 2.189106e+001	
 2.191667e+001	 2.171031e+001	 2.169610e+001	 2.174520e+001	 2.177938e+001	 2.182878e+001	 2.156673e+001	 2.165100e+001	 2.171662e+001	 2.189027e+001	 2.192320e+001	 2.203237e+001	 2.196675e+001	 2.195353e+001	 2.221217e+001	 2.190767e+001	 2.158520e+001	 2.167614e+001	 2.178988e+001	 2.185955e+001	
 2.193251e+001	 2.173843e+001	 2.168808e+001	 2.174573e+001	 2.180334e+001	 2.184938e+001	 2.157268e+001	 2.163114e+001	 2.179012e+001	 2.187093e+001	 2.191933e+001	 2.199394e+001	 2.194974e+001	 2.195787e+001	 2.218945e+001	 2.194224e+001	 2.157933e+001	 2.165961e+001	 2.181489e+001	 2.187016e+001	
 2.189458e+001	 2.172659e+001	 2.170234e+001	 2.173022e+001	 2.179903e+001	 2.189450e+001	 2.160348e+001	 2.165507e+001	 2.180718e+001	 2.191090e+001	 2.193373e+001	 2.200106e+001	 2.198309e+001	 2.194669e+001	 2.218960e+001	 2.194840e+001	 2.160458e+001	 2.167044e+001	 2.182246e+001	 2.187817e+001	
 2.190816e+001	 2.175126e+001	 2.170831e+001	 2.176963e+001	 2.178251e+001	 2.190141e+001	 2.156229e+001	 2.167006e+001	 2.177034e+001	 2.191162e+001	 2.194839e+001	 2.199894e+001	 2.197928e+001	 2.197443e+001	 2.221537e+001	 2.193958e+001	 2.160302e+001	 2.169850e+001	 2.185043e+001	 2.189852e+001	
 2.190862e+001	 2.175549e+001	 2.167906e+001	 2.174414e+001	 2.180174e+001	 2.188562e+001	 2.158006e+001	 2.163573e+001	 2.178820e+001	 2.189973e+001	 2.191347e+001	 2.204538e+001	 2.194334e+001	 2.198636e+001	 2.220442e+001	 2.191410e+001	 2.158932e+001	 2.173381e+001	 2.182664e+001	 2.189020e+001	
 2.189318e+001	 2.172529e+001	 2.167134e+001	 2.176635e+001	 2.179802e+001	 2.186357e+001	 2.156603e+001	 2.165951e+001	 2.182372e+001	 2.192093e+001	 2.193267e+001	 2.199765e+001	 2.197032e+001	 2.194267e+001	 2.220923e+001	 2.190716e+001	 2.157107e+001	 2.169682e+001	 2.180085e+001	 2.192388e+001	
 2.187758e+001	 2.173332e+001	 2.170674e+001	 2.175462e+001	 2.179876e+001	 2.185755e+001	 2.152249e+001	 2.166409e+001	 2.175726e+001	 2.191004e+001	 2.192101e+001	 2.200430e+001	 2.198418e+001	 2.197859e+001	 2.222252e+001	 2.192371e+001	 2.158125e+001	 2.167828e+001	 2.182803e+001	 2.191112e+001	
 2.187635e+001	 2.172354e+001	 2.171074e+001	 2.172774e+001	 2.180056e+001	 2.187244e+001	 2.159671e+001	 2.163380e+001	 2.179747e+001	 2.193882e+001	 2.191174e+001	 2.203588e+001	 2.197104e+001	 2.195789e+001	 2.220915e+001	 2.190151e+001	 2.158806e+001	 2.169920e+001	 2.185200e+001	 2.190082e+001	
 2.189952e+001	 2.174323e+001	 2.168599e+001	 2.173674e+001	 2.182470e+001	 2.188337e+001	 2.160702e+001	 2.166582e+001	 2.179908e+001	 2.191375e+001	 2.189693e+001	 2.198090e+001	 2.194674e+001	 2.196415e+001	 2.222734e+001	 2.189984e+001	 2.160495e+001	 2.168995e+001	 2.183159e+001	 2.195484e+001	
 2.185428e+001	 2.173961e+001	 2.169793e+001	 2.173073e+001	 2.180073e+001	 2.189866e+001	 2.157516e+001	 2.170971e+001	 2.181444e+001	 2.190803e+001	 2.190989e+001	 2.199039e+001	 2.197145e+001	 2.201889e+001	 2.225253e+001	 2.187111e+001	 2.159275e+001	 2.169429e+001	 2.183373e+001	 2.193619e+001	
 2.187100e+001	 2.175658e+001	 2.170771e+001	 2.174820e+001	 2.179612e+001	 2.186601e+001	 2.157179e+001	 2.164254e+001	 2.177283e+001	 2.191432e+001	 2.190953e+001	 2.197538e+001	 2.198294e+001	 2.201945e+001	 2.223098e+001	 2.189015e+001	 2.157612e+001	 2.173136e+001	 2.183524e+001	 2.188350e+001	
 2.187332e+001	 2.173338e+001	 2.168132e+001	 2.176332e+001	 2.180805e+001	 2.187436e+001	 2.158468e+001	 2.167858e+001	 2.179479e+001	 2.190358e+001	 2.191960e+001	 2.201507e+001	 2.199271e+001	 2.199552e+001	 2.224412e+001	 2.189405e+001	 2.158478e+001	 2.171126e+001	 2.182365e+001	 2.191387e+001	
 2.184799e+001	 2.174507e+001	 2.168161e+001	 2.174850e+001	 2.180418e+001	 2.178710e+001	 2.156103e+001	 2.167011e+001	 2.176055e+001	 2.192922e+001	 2.192508e+001	 2.199834e+001	 2.197249e+001	 2.201269e+001	 2.220929e+001	 2.190437e+001	 2.161386e+001	 2.169579e+001	 2.183440e+001	 2.192848e+001	
 2.190669e+001	 2.177766e+001	 2.170300e+001	 2.178101e+001	 2.181431e+001	 2.193506e+001	 2.156324e+001	 2.170906e+001	 2.180645e+001	 2.192620e+001	 2.191342e+001	 2.199078e+001	 2.199524e+001	 2.199481e+001	 2.219548e+001	 2.191985e+001	 2.157053e+001	 2.166814e+001	 2.182620e+001	 2.192475e+001	
 2.187095e+001	 2.175582e+001	 2.169132e+001	 2.176088e+001	 2.180063e+001	 2.187504e+001	 2.161578e+001	 2.165443e+001	 2.178243e+001	 2.191418e+001	 2.187969e+001	 2.198375e+001	 2.197408e+001	 2.200033e+001	 2.220161e+001	 2.189809e+001	 2.158218e+001	 2.170203e+001	 2.185625e+001	 2.191000e+001	
 2.184849e+001	 2.172664e+001	 2.168895e+001	 2.173691e+001	 2.181091e+001	 2.189509e+001	 2.157922e+001	 2.166180e+001	 2.176670e+001	 2.189398e+001	 2.191154e+001	 2.198553e+001	 2.195707e+001	 2.198306e+001	 2.222878e+001	 2.190048e+001	 2.156900e+001	 2.166583e+001	 2.183442e+001	 2.193594e+001	
 2.185820e+001	 2.173303e+001	 2.169574e+001	 2.172549e+001	 2.180361e+001	 2.188755e+001	 2.160610e+001	 2.170450e+001	 2.179171e+001	 2.191990e+001	 2.187008e+001	 2.198789e+001	 2.198473e+001	 2.199871e+001	 2.219518e+001	 2.191242e+001	 2.160056e+001	 2.168722e+001	 2.185681e+001	 2.195556e+001	
 2.185447e+001	 2.170641e+001	 2.165367e+001	 2.171265e+001	 2.173808e+001	 2.188454e+001	 2.159912e+001	 2.166003e+001	 2.178050e+001	 2.189727e+001	 2.187301e+001	 2.197737e+001	 2.193847e+001	 2.201341e+001	 2.220007e+001	 2.190452e+001	 2.154797e+001	 2.171284e+001	 2.184521e+001	 2.195513e+001	
 2.185125e+001	 2.176711e+001	 2.170010e+001	 2.171873e+001	 2.180065e+001	 2.184153e+001	 2.155548e+001	 2.166416e+001	 2.179889e+001	 2.190758e+001	 2.188062e+001	 2.195782e+001	 2.197009e+001	 2.200676e+001	 2.218122e+001	 2.187193e+001	 2.155582e+001	 2.169408e+001	 2.186320e+001	 2.195027e+001	
 2.185870e+001	 2.174049e+001	 2.167292e+001	 2.170590e+001	 2.182450e+001	 2.187563e+001	 2.157113e+001	 2.166882e+001	 2.180744e+001	 2.190513e+001	 2.189153e+001	 2.197304e+001	 2.200835e+001	 2.202695e+001	 2.217961e+001	 2.187803e+001	 2.155231e+001	 2.168469e+001	 2.185167e+001	 2.194769e+001	
 2.180853e+001	 2.171970e+001	 2.166662e+001	 2.172152e+001	 2.179502e+001	 2.186821e+001	 2.158554e+001	 2.166038e+001	 2.176498e+001	 2.190684e+001	 2.186425e+001	 2.198672e+001	 2.198857e+001	 2.201834e+001	 2.220079e+001	 2.187938e+001	 2.158304e+001	 2.167777e+001	 2.182960e+001	 2.194383e+001	
 2.183270e+001	 2.174010e+001	 2.158643e+001	 2.167853e+001	 2.178922e+001	 2.184441e+001	 2.159197e+001	 2.163372e+001	 2.177600e+001	 2.190713e+001	 2.186076e+001	 2.196436e+001	 2.197361e+001	 2.202922e+001	 2.225613e+001	 2.188640e+001	 2.154413e+001	 2.170466e+001	 2.184038e+001	 2.194971e+001	
 2.179757e+001	 2.172753e+001	 2.167462e+001	 2.169247e+001	 2.179593e+001	 2.182364e+001	 2.157174e+001	 2.168106e+001	 2.176057e+001	 2.189596e+001	 2.187357e+001	 2.195182e+001	 2.196181e+001	 2.200693e+001	 2.219355e+001	 2.185452e+001	 2.157713e+001	 2.171315e+001	 2.186166e+001	 2.196131e+001	
 2.185190e+001	 2.172553e+001	 2.164608e+001	 2.172303e+001	 2.178506e+001	 2.185906e+001	 2.158885e+001	 2.164635e+001	 2.177458e+001	 2.191028e+001	 2.190049e+001	 2.196794e+001	 2.198212e+001	 2.206484e+001	 2.225555e+001	 2.189849e+001	 2.157934e+001	 2.173692e+001	 2.188461e+001	 2.195745e+001	
 2.179640e+001	 2.172680e+001	 2.164082e+001	 2.170379e+001	 2.178535e+001	 2.184359e+001	 2.158792e+001	 2.163388e+001	 2.179526e+001	 2.191571e+001	 2.184698e+001	 2.194076e+001	 2.196642e+001	 2.199353e+001	 2.216959e+001	 2.183933e+001	 2.152086e+001	 2.169028e+001	 2.185733e+001	 2.193826e+001	
 2.181728e+001	 2.171744e+001	 2.164590e+001	 2.171215e+001	 2.179326e+001	 2.186407e+001	 2.155977e+001	 2.166138e+001	 2.177042e+001	 2.190555e+001	 2.186263e+001	 2.194709e+001	 2.200453e+001	 2.204475e+001	 2.218923e+001	 2.188732e+001	 2.153882e+001	 2.170056e+001	 2.183035e+001	 2.194458e+001	
 2.178843e+001	 2.168881e+001	 2.166962e+001	 2.171001e+001	 2.179506e+001	 2.178340e+001	 2.159516e+001	 2.165643e+001	 2.177725e+001	 2.186086e+001	 2.185139e+001	 2.192966e+001	 2.200331e+001	 2.204844e+001	 2.219412e+001	 2.183805e+001	 2.153088e+001	 2.165202e+001	 2.181196e+001	 2.191535e+001	
 2.176747e+001	 2.173550e+001	 2.163873e+001	 2.169837e+001	 2.180266e+001	 2.185015e+001	 2.162102e+001	 2.167118e+001	 2.177345e+001	 2.190555e+001	 2.183080e+001	 2.193478e+001	 2.194490e+001	 2.199714e+001	 2.220207e+001	 2.184580e+001	 2.151602e+001	 2.167042e+001	 2.183384e+001	 2.189974e+001	
 2.177031e+001	 2.172311e+001	 2.166697e+001	 2.172255e+001	 2.181905e+001	 2.181592e+001	 2.158620e+001	 2.163207e+001	 2.173377e+001	 2.190252e+001	 2.183457e+001	 2.192400e+001	 2.196812e+001	 2.200952e+001	 2.220360e+001	 2.183491e+001	 2.151306e+001	 2.167167e+001	 2.179843e+001	 2.190204e+001	
 2.177006e+001	 2.171894e+001	 2.165143e+001	 2.168819e+001	 2.180312e+001	 2.183500e+001	 2.160589e+001	 2.164491e+001	 2.173232e+001	 2.190168e+001	 2.182952e+001	 2.192577e+001	 2.196193e+001	 2.204370e+001	 2.218876e+001	 2.181986e+001	 2.152025e+001	 2.166385e+001	 2.180914e+001	 2.193499e+001	
 2.179383e+001	 2.170813e+001	 2.163212e+001	 2.170878e+001	 2.181148e+001	 2.184042e+001	 2.162320e+001	 2.168528e+001	 2.176968e+001	 2.189135e+001	 2.183751e+001	 2.192664e+001	 2.194464e+001	 2.201928e+001	 2.217956e+001	 2.181971e+001	 2.149794e+001	 2.164173e+001	 2.177974e+001	 2.189087e+001	
 2.177155e+001	 2.171335e+001	 2.165739e+001	 2.169080e+001	 2.179866e+001	 2.178072e+001	 2.158498e+001	 2.166109e+001	 2.178187e+001	 2.191757e+001	 2.183701e+001	 2.192588e+001	 2.195484e+001	 2.202179e+001	 2.219672e+001	 2.182409e+001	 2.146904e+001	 2.168383e+001	 2.184082e+001	 2.191866e+001	
 2.175709e+001	 2.169451e+001	 2.163788e+001	 2.168924e+001	 2.176292e+001	 2.179472e+001	 2.155047e+001	 2.163393e+001	 2.175088e+001	 2.190882e+001	 2.180091e+001	 2.192441e+001	 2.198801e+001	 2.204483e+001	 2.221710e+001	 2.184400e+001	 2.150692e+001	 2.168381e+001	 2.182527e+001	 2.195462e+001	
 2.176694e+001	 2.170450e+001	 2.162568e+001	 2.167719e+001	 2.176963e+001	 2.179333e+001	 2.152737e+001	 2.164498e+001	 2.175140e+001	 2.191370e+001	 2.179354e+001	 2.190966e+001	 2.198094e+001	 2.203038e+001	 2.218036e+001	 2.183439e+001	 2.151371e+001	 2.168839e+001	 2.182025e+001	 2.192497e+001	
 2.176205e+001	 2.171428e+001	 2.163150e+001	 2.168279e+001	 2.176755e+001	 2.179921e+001	 2.156376e+001	 2.166719e+001	 2.174453e+001	 2.191872e+001	 2.182847e+001	 2.192216e+001	 2.194487e+001	 2.202776e+001	 2.221118e+001	 2.179114e+001	 2.149155e+001	 2.165379e+001	 2.179940e+001	 2.191782e+001	
 2.172751e+001	 2.166138e+001	 2.158258e+001	 2.168253e+001	 2.177128e+001	 2.177454e+001	 2.158020e+001	 2.162792e+001	 2.169796e+001	 2.188347e+001	 2.181411e+001	 2.191527e+001	 2.194561e+001	 2.204342e+001	 2.220452e+001	 2.179920e+001	 2.150449e+001	 2.163436e+001	 2.179601e+001	 2.194904e+001	
 2.174745e+001	 2.168095e+001	 2.163902e+001	 2.167158e+001	 2.173761e+001	 2.179291e+001	 2.155015e+001	 2.166117e+001	 2.176472e+001	 2.190553e+001	 2.183775e+001	 2.192720e+001	 2.195343e+001	 2.203955e+001	 2.218896e+001	 2.181812e+001	 2.151980e+001	 2.166096e+001	 2.180406e+001	 2.193114e+001	
 2.174510e+001	 2.171222e+001	 2.161082e+001	 2.163603e+001	 2.176548e+001	 2.179774e+001	 2.155764e+001	 2.166014e+001	 2.174772e+001	 2.188002e+001	 2.178401e+001	 2.189450e+001	 2.196788e+001	 2.203786e+001	 2.220465e+001	 2.178536e+001	 2.147958e+001	 2.166542e+001	 2.180494e+001	 2.193573e+001	
 2.169033e+001	 2.165416e+001	 2.160161e+001	 2.167566e+001	 2.177576e+001	 2.176784e+001	 2.155043e+001	 2.160488e+001	 2.173750e+001	 2.184035e+001	 2.180116e+001	 2.190516e+001	 2.195357e+001	 2.206915e+001	 2.218098e+001	 2.179909e+001	 2.145114e+001	 2.168048e+001	 2.181139e+001	 2.195966e+001	
 2.171634e+001	 2.165688e+001	 2.154006e+001	 2.166157e+001	 2.177934e+001	 2.173644e+001	 2.154160e+001	 2.162233e+001	 2.173655e+001	 2.188059e+001	 2.181529e+001	 2.190113e+001	 2.197607e+001	 2.205856e+001	 2.218946e+001	 2.176422e+001	 2.149553e+001	 2.164397e+001	 2.180954e+001	 2.195135e+001	
 2.173816e+001	 2.164963e+001	 2.155961e+001	 2.164834e+001	 2.178172e+001	 2.176666e+001	 2.157916e+001	 2.160765e+001	 2.175900e+001	 2.189921e+001	 2.180139e+001	 2.190597e+001	 2.198849e+001	 2.208967e+001	 2.220201e+001	 2.178542e+001	 2.148402e+001	 2.169659e+001	 2.181449e+001	 2.191983e+001	
 2.172493e+001	 2.168146e+001	 2.161415e+001	 2.166600e+001	 2.180348e+001	 2.180376e+001	 2.157160e+001	 2.162992e+001	 2.174407e+001	 2.191411e+001	 2.182518e+001	 2.190459e+001	 2.193950e+001	 2.203403e+001	 2.216952e+001	 2.178214e+001	 2.143210e+001	 2.158858e+001	 2.180310e+001	 2.194920e+001	
 2.169650e+001	 2.167473e+001	 2.162913e+001	 2.162821e+001	 2.181719e+001	 2.180175e+001	 2.156509e+001	 2.162634e+001	 2.174343e+001	 2.187916e+001	 2.174370e+001	 2.185172e+001	 2.190035e+001	 2.202350e+001	 2.217272e+001	 2.174997e+001	 2.148167e+001	 2.165658e+001	 2.180773e+001	 2.193503e+001	
 2.161193e+001	 2.166493e+001	 2.160845e+001	 2.164506e+001	 2.184177e+001	 2.179846e+001	 2.154114e+001	 2.164504e+001	 2.173030e+001	 2.192357e+001	 2.177715e+001	 2.188216e+001	 2.194622e+001	 2.205875e+001	 2.219732e+001	 2.174045e+001	 2.148015e+001	 2.162955e+001	 2.182224e+001	 2.196124e+001	
 2.167286e+001	 2.164482e+001	 2.153710e+001	 2.164536e+001	 2.184296e+001	 2.177286e+001	 2.154771e+001	 2.160931e+001	 2.172302e+001	 2.192985e+001	 2.175112e+001	 2.184453e+001	 2.199758e+001	 2.204265e+001	 2.220316e+001	 2.178464e+001	 2.146730e+001	 2.162669e+001	 2.180332e+001	 2.192630e+001	
 2.165603e+001	 2.164204e+001	 2.158559e+001	 2.166320e+001	 2.188229e+001	 2.178786e+001	 2.155932e+001	 2.163243e+001	 2.175392e+001	 2.195364e+001	 2.178547e+001	 2.186065e+001	 2.192828e+001	 2.206299e+001	 2.219768e+001	 2.177337e+001	 2.146842e+001	 2.166627e+001	 2.182178e+001	 2.191240e+001	
 2.167899e+001	 2.163524e+001	 2.157138e+001	 2.162296e+001	 2.187932e+001	 2.176222e+001	 2.157057e+001	 2.163959e+001	 2.174582e+001	 2.195263e+001	 2.176515e+001	 2.181482e+001	 2.194251e+001	 2.202556e+001	 2.218307e+001	 2.175193e+001	 2.146887e+001	 2.161785e+001	 2.184014e+001	 2.196384e+001	
 2.168633e+001	 2.170606e+001	 2.159024e+001	 2.159359e+001	 2.191343e+001	 2.176036e+001	 2.155746e+001	 2.162268e+001	 2.175863e+001	 2.193930e+001	 2.178126e+001	 2.185964e+001	 2.193418e+001	 2.202737e+001	 2.217642e+001	 2.175518e+001	 2.142378e+001	 2.157284e+001	 2.178405e+001	 2.191528e+001	
 2.165679e+001	 2.163926e+001	 2.159417e+001	 2.160494e+001	 2.193220e+001	 2.176853e+001	 2.149205e+001	 2.156933e+001	 2.174714e+001	 2.192870e+001	 2.175789e+001	 2.184321e+001	 2.190601e+001	 2.202844e+001	 2.220299e+001	 2.171232e+001	 2.140363e+001	 2.157912e+001	 2.179073e+001	 2.191485e+001	
 2.164371e+001	 2.164893e+001	 2.160052e+001	 2.163403e+001	 2.193563e+001	 2.173945e+001	 2.153572e+001	 2.157405e+001	 2.172407e+001	 2.196349e+001	 2.176617e+001	 2.181518e+001	 2.194582e+001	 2.202063e+001	 2.219226e+001	 2.168920e+001	 2.140237e+001	 2.156993e+001	 2.175137e+001	 2.190111e+001	
 2.160765e+001	 2.161968e+001	 2.152968e+001	 2.155884e+001	 2.194919e+001	 2.174003e+001	 2.155245e+001	 2.159204e+001	 2.176565e+001	 2.196164e+001	 2.173391e+001	 2.180553e+001	 2.190652e+001	 2.202617e+001	 2.217188e+001	 2.169818e+001	 2.143358e+001	 2.160101e+001	 2.180479e+001	 2.193578e+001	
 2.164806e+001	 2.161607e+001	 2.155651e+001	 2.164219e+001	 2.199223e+001	 2.173402e+001	 2.154246e+001	 2.162647e+001	 2.176260e+001	 2.197695e+001	 2.174170e+001	 2.184992e+001	 2.195400e+001	 2.202088e+001	 2.220692e+001	 2.175807e+001	 2.144132e+001	 2.161993e+001	 2.181252e+001	 2.194351e+001	
 2.164890e+001	 2.164947e+001	 2.157779e+001	 2.160293e+001	 2.196320e+001	 2.171067e+001	 2.153691e+001	 2.163127e+001	 2.177402e+001	 2.197265e+001	 2.172092e+001	 2.179214e+001	 2.191872e+001	 2.201554e+001	 2.217938e+001	 2.169739e+001	 2.141309e+001	 2.160925e+001	 2.180452e+001	 2.193822e+001	
 2.161823e+001	 2.166684e+001	 2.151659e+001	 2.161956e+001	 2.193848e+001	 2.173057e+001	 2.154994e+001	 2.160764e+001	 2.174724e+001	 2.199487e+001	 2.173601e+001	 2.182148e+001	 2.191391e+001	 2.203617e+001	 2.218821e+001	 2.171901e+001	 2.146219e+001	 2.160763e+001	 2.178942e+001	 2.191702e+001	
 2.161742e+001	 2.164448e+001	 2.158813e+001	 2.162859e+001	 2.197439e+001	 2.175177e+001	 2.151420e+001	 2.160061e+001	 2.174286e+001	 2.198568e+001	 2.172252e+001	 2.181957e+001	 2.190112e+001	 2.204230e+001	 2.216112e+001	 2.171380e+001	 2.143426e+001	 2.159794e+001	 2.177575e+001	 2.191789e+001	
 2.161053e+001	 2.162956e+001	 2.149813e+001	 2.165345e+001	 2.195025e+001	 2.170140e+001	 2.150965e+001	 2.160465e+001	 2.176665e+001	 2.198082e+001	 2.169702e+001	 2.180917e+001	 2.192430e+001	 2.202456e+001	 2.219930e+001	 2.173451e+001	 2.144000e+001	 2.157008e+001	 2.176280e+001	 2.192348e+001	
 2.160877e+001	 2.156415e+001	 2.157018e+001	 2.162089e+001	 2.201044e+001	 2.175092e+001	 2.156952e+001	 2.163764e+001	 2.176531e+001	 2.199355e+001	 2.172168e+001	 2.183044e+001	 2.194955e+001	 2.203518e+001	 2.218411e+001	 2.171843e+001	 2.141692e+001	 2.161075e+001	 2.180019e+001	 2.198364e+001	
 2.157135e+001	 2.157861e+001	 2.153598e+001	 2.161623e+001	 2.199063e+001	 2.172732e+001	 2.153500e+001	 2.161825e+001	 2.174244e+001	 2.194858e+001	 2.173495e+001	 2.185070e+001	 2.196184e+001	 2.206556e+001	 2.222886e+001	 2.172845e+001	 2.145638e+001	 2.164242e+001	 2.179810e+001	 2.195142e+001	
 2.159296e+001	 2.161132e+001	 2.156861e+001	 2.156685e+001	 2.196725e+001	 2.171182e+001	 2.153415e+001	 2.157991e+001	 2.172993e+001	 2.196189e+001	 2.173062e+001	 2.183121e+001	 2.194205e+001	 2.206782e+001	 2.219358e+001	 2.167881e+001	 2.143975e+001	 2.159919e+001	 2.181034e+001	 2.195200e+001	
 2.163932e+001	 2.161376e+001	 2.156065e+001	 2.157457e+001	 2.194223e+001	 2.168092e+001	 2.153328e+001	 2.162025e+001	 2.175188e+001	 2.200271e+001	 2.171731e+001	 2.180657e+001	 2.192087e+001	 2.203894e+001	 2.220540e+001	 2.170192e+001	 2.140720e+001	 2.159294e+001	 2.174482e+001	 2.191648e+001	
 2.157634e+001	 2.162072e+001	 2.154444e+001	 2.159477e+001	 2.195788e+001	 2.171042e+001	 2.150682e+001	 2.154155e+001	 2.171776e+001	 2.199454e+001	 2.168809e+001	 2.182209e+001	 2.193276e+001	 2.205463e+001	 2.224352e+001	 2.171329e+001	 2.144981e+001	 2.159975e+001	 2.177539e+001	 2.197076e+001	
 2.156664e+001	 2.160066e+001	 2.156616e+001	 2.158380e+001	 2.198869e+001	 2.170069e+001	 2.152358e+001	 2.155873e+001	 2.174655e+001	 2.203493e+001	 2.173411e+001	 2.184915e+001	 2.195563e+001	 2.206588e+001	 2.226921e+001	 2.172625e+001	 2.146620e+001	 2.163818e+001	 2.180231e+001	 2.195271e+001	
 2.155743e+001	 2.156058e+001	 2.157714e+001	 2.159742e+001	 2.198261e+001	 2.170154e+001	 2.151323e+001	 2.161538e+001	 2.175847e+001	 2.196117e+001	 2.170497e+001	 2.179820e+001	 2.192744e+001	 2.204181e+001	 2.227534e+001	 2.171490e+001	 2.144368e+001	 2.160822e+001	 2.182467e+001	 2.201232e+001	
 2.161580e+001	 2.164927e+001	 2.156953e+001	 2.163502e+001	 2.200584e+001	 2.167945e+001	 2.147539e+001	 2.161020e+001	 2.174499e+001	 2.200269e+001	 2.175433e+001	 2.184339e+001	 2.193497e+001	 2.205638e+001	 2.230813e+001	 2.171583e+001	 2.147703e+001	 2.162931e+001	 2.181498e+001	 2.198296e+001	
 2.158243e+001	 2.161144e+001	 2.157192e+001	 2.161805e+001	 2.197324e+001	 2.171512e+001	 2.155660e+001	 2.160290e+001	 2.176462e+001	 2.198594e+001	 2.173773e+001	 2.183436e+001	 2.195577e+001	 2.209957e+001	 2.233273e+001	 2.169274e+001	 2.143904e+001	 2.161739e+001	 2.178074e+001	 2.198969e+001	
